"","muID","time","timeup","module","round","prelimGain","totalEarnings","correct","declareEarnings","statusDeclare","taxPaid","finalEarnings","taxRate","probAudit","done","player","stage","stage.1","step","round.1","timestamp","session","room","round_number","complete_rooms_module2","cheat","report.rate","age","gender","politics","trust","DictGive","role","other","diceNumber","numberEntered","risk1","risk2","risk3","risk4","risk5","risk6","risk7","risk8","risk9","risk10","integrity1","integrity2","integrity3","integrity4","integrity5","integrity6","integrity7","integrity8","integrity9","integrity10","auditRate","audited","treat","taxBracket","report.rate.cess.stgo","sample","risk.pref","total.integrity"
"401","AUE7VNLDBM1OF2YJT09Proom_1497312336285","3185","false","Module2","10",2100,2325,14,50,"false",15,2085,30,"0","true","AUE7VNLDBM1OF2YJT09P","[objectObject]","[objectObject]",NA,"10","1497313623894","./data//room_1497312336285/memory_Module2_6.3.10.csv","room_1497312336285",10,TRUE,1,0.0238095238095238,"21","M","5","B","500","B","AUV3DF97ZW0KGHY5TJRP","5","5",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,1,1,1,0,"false",2,1,0.0238095238095238,"CESS Online Panel Stgo - DS",0,10
"402","AUE7VNLDBM1OF2YJT09Proom_1497312336285","6508","false","Module2","1",750,1000.575,5,3,"false",0.9,749.1,30,"0","true","AUE7VNLDBM1OF2YJT09P","[objectObject]","[objectObject]",NA,"1","1497312847867","./data//room_1497312336285/memory_Module2_6.3.1.csv","room_1497312336285",1,TRUE,1,0.004,"21","M","5","B","500","B","AUV3DF97ZW0KGHY5TJRP","5","5",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,1,1,1,0,"false",2,1,0.004,"CESS Online Panel Stgo - DS",0,10
"403","AUE7VNLDBM1OF2YJT09Proom_1497312336285","1148","false","Module2","8",1650,1905,11,200,"false",60,1590,30,"0","true","AUE7VNLDBM1OF2YJT09P","[objectObject]","[objectObject]",NA,"8","1497313446980","./data//room_1497312336285/memory_Module2_6.3.8.csv","room_1497312336285",8,TRUE,1,0.121212121212121,"21","M","5","B","500","B","AUV3DF97ZW0KGHY5TJRP","5","5",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,1,1,1,0,"false",2,1,0.121212121212121,"CESS Online Panel Stgo - DS",0,10
"404","AUE7VNLDBM1OF2YJT09Proom_1497312336285","24296","false","Module2","3",1200,1207.5,8,1200,"false",360,840,30,"0","true","AUE7VNLDBM1OF2YJT09P","[objectObject]","[objectObject]",NA,"3","1497313048846","./data//room_1497312336285/memory_Module2_6.3.3.csv","room_1497312336285",3,TRUE,0,1,"21","M","5","B","500","B","AUV3DF97ZW0KGHY5TJRP","5","5",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,1,1,1,0,"false",2,1,1,"CESS Online Panel Stgo - DS",0,10
"405","AUE7VNLDBM1OF2YJT09Proom_1497312336285","14490","false","Module2","4",1350,1481.25,9,600,"false",180,1170,30,"0","true","AUE7VNLDBM1OF2YJT09P","[objectObject]","[objectObject]",NA,"4","1497313137648","./data//room_1497312336285/memory_Module2_6.3.4.csv","room_1497312336285",4,TRUE,1,0.444444444444444,"21","M","5","B","500","B","AUV3DF97ZW0KGHY5TJRP","5","5",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,1,1,1,0,"false",2,1,0.444444444444444,"CESS Online Panel Stgo - DS",0,10
"406","AUE7VNLDBM1OF2YJT09Proom_1497312336285","2555","false","Module2","5",1200,1342.5,8,600,"false",180,1020,30,"0","true","AUE7VNLDBM1OF2YJT09P","[objectObject]","[objectObject]",NA,"5","1497313221861","./data//room_1497312336285/memory_Module2_6.3.5.csv","room_1497312336285",5,TRUE,1,0.5,"21","M","5","B","500","B","AUV3DF97ZW0KGHY5TJRP","5","5",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,1,1,1,0,"false",2,1,0.5,"CESS Online Panel Stgo - DS",0,10
"407","AUE7VNLDBM1OF2YJT09Proom_1497312336285","8608","false","Module2","9",1650,1927.5,11,100,"false",30,1620,30,"0","true","AUE7VNLDBM1OF2YJT09P","[objectObject]","[objectObject]",NA,"9","1497313528752","./data//room_1497312336285/memory_Module2_6.3.9.csv","room_1497312336285",9,TRUE,1,0.0606060606060606,"21","M","5","B","500","B","AUV3DF97ZW0KGHY5TJRP","5","5",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,1,1,1,0,"false",2,1,0.0606060606060606,"CESS Online Panel Stgo - DS",0,10
"408","AUE7VNLDBM1OF2YJT09Proom_1497312336285","2231","false","Module2","7",1350,1556.25,9,350,"false",105,1245,30,"0","true","AUE7VNLDBM1OF2YJT09P","[objectObject]","[objectObject]",NA,"7","1497313371943","./data//room_1497312336285/memory_Module2_6.3.7.csv","room_1497312336285",7,TRUE,1,0.259259259259259,"21","M","5","B","500","B","AUV3DF97ZW0KGHY5TJRP","5","5",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,1,1,1,0,"false",2,1,0.259259259259259,"CESS Online Panel Stgo - DS",0,10
"409","AUE7VNLDBM1OF2YJT09Proom_1497312336285","10189","false","Module2","2",1500,1425,10,1500,"false",450,1050,30,"0","true","AUE7VNLDBM1OF2YJT09P","[objectObject]","[objectObject]",NA,"2","1497312947997","./data//room_1497312336285/memory_Module2_6.3.2.csv","room_1497312336285",2,TRUE,0,1,"21","M","5","B","500","B","AUV3DF97ZW0KGHY5TJRP","5","5",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,1,1,1,0,"false",2,1,1,"CESS Online Panel Stgo - DS",0,10
"410","AUEPWVDT14N0HL2SA953room_1497553267163","14198","false","Module2","8",2100,2016.375,14,2100,"false",210,1890,10,"0","true","AUEPWVDT14N0HL2SA953","[objectObject]","[objectObject]",NA,"8","1497554687706","./data//room_1497553267163/memory_Module2_6.3.8.csv","room_1497553267163",8,TRUE,0,1,"29","M","5","B","400","A","AUWP0HJARCIVG25YK4M9","4","4",0,0,0,0,0,0,1,1,1,1,1,1,1,3,1,1,1,1,1,1,0,"false",2,3,1,"CESS Online Panel Stgo - DS",4,12
"411","AUEPWVDT14N0HL2SA953room_1497553267163","8175","false","Module2","6",2550,2429.25,17,2550,"false",255,2295,10,"0","true","AUEPWVDT14N0HL2SA953","[objectObject]","[objectObject]",NA,"6","1497554483051","./data//room_1497553267163/memory_Module2_6.3.6.csv","room_1497553267163",6,TRUE,0,1,"29","M","5","B","400","A","AUWP0HJARCIVG25YK4M9","4","4",0,0,0,0,0,0,1,1,1,1,1,1,1,3,1,1,1,1,1,1,0,"false",2,3,1,"CESS Online Panel Stgo - DS",4,12
"412","AUEPWVDT14N0HL2SA953room_1497553267163","9972","false","Module2","7",2250,2158.875,15,2250,"false",225,2025,10,"0","true","AUEPWVDT14N0HL2SA953","[objectObject]","[objectObject]",NA,"7","1497554581918","./data//room_1497553267163/memory_Module2_6.3.7.csv","room_1497553267163",7,TRUE,0,1,"29","M","5","B","400","A","AUWP0HJARCIVG25YK4M9","4","4",0,0,0,0,0,0,1,1,1,1,1,1,1,3,1,1,1,1,1,1,0,"false",2,3,1,"CESS Online Panel Stgo - DS",4,12
"413","AUEPWVDT14N0HL2SA953room_1497553267163","10179","false","Module2","9",2700,2578.5,18,2700,"false",270,2430,10,"0","true","AUEPWVDT14N0HL2SA953","[objectObject]","[objectObject]",NA,"9","1497554773403","./data//room_1497553267163/memory_Module2_6.3.9.csv","room_1497553267163",9,TRUE,0,1,"29","M","5","B","400","A","AUWP0HJARCIVG25YK4M9","4","4",0,0,0,0,0,0,1,1,1,1,1,1,1,3,1,1,1,1,1,1,0,"false",2,3,1,"CESS Online Panel Stgo - DS",4,12
"414","AUEPWVDT14N0HL2SA953room_1497553267163","30005","false","Module2","1",1950,1834.875,13,1950,"false",195,1755,10,"0","true","AUEPWVDT14N0HL2SA953","[objectObject]","[objectObject]",NA,"1","1497553973319","./data//room_1497553267163/memory_Module2_6.3.1.csv","room_1497553267163",1,TRUE,0,1,"29","M","5","B","400","A","AUWP0HJARCIVG25YK4M9","4","4",0,0,0,0,0,0,1,1,1,1,1,1,1,3,1,1,1,1,1,1,0,"false",2,3,1,"CESS Online Panel Stgo - DS",4,12
"415","AUEPWVDT14N0HL2SA953room_1497553267163","20928","false","Module2","4",2700,2568.75,18,2700,"false",270,2430,10,"0","true","AUEPWVDT14N0HL2SA953","[objectObject]","[objectObject]",NA,"4","1497554276569","./data//room_1497553267163/memory_Module2_6.3.4.csv","room_1497553267163",4,TRUE,0,1,"29","M","5","B","400","A","AUWP0HJARCIVG25YK4M9","4","4",0,0,0,0,0,0,1,1,1,1,1,1,1,3,1,1,1,1,1,1,0,"false",2,3,1,"CESS Online Panel Stgo - DS",4,12
"416","AUEPWVDT14N0HL2SA953room_1497553267163","22619","false","Module2","2",1800,1700.125,12,1800,"false",180,1620,10,"0","true","AUEPWVDT14N0HL2SA953","[objectObject]","[objectObject]",NA,"2","1497554066635","./data//room_1497553267163/memory_Module2_6.3.2.csv","room_1497553267163",2,TRUE,0,1,"29","M","5","B","400","A","AUWP0HJARCIVG25YK4M9","4","4",0,0,0,0,0,0,1,1,1,1,1,1,1,3,1,1,1,1,1,1,0,"false",2,3,1,"CESS Online Panel Stgo - DS",4,12
"417","AUEPWVDT14N0HL2SA953room_1497553267163","9640","false","Module2","3",2250,2313,15,0,"false",0,2250,10,"0","true","AUEPWVDT14N0HL2SA953","[objectObject]","[objectObject]",NA,"3","1497554173834","./data//room_1497553267163/memory_Module2_6.3.3.csv","room_1497553267163",3,TRUE,1,0,"29","M","5","B","400","A","AUWP0HJARCIVG25YK4M9","4","4",0,0,0,0,0,0,1,1,1,1,1,1,1,3,1,1,1,1,1,1,0,"false",2,3,0,"CESS Online Panel Stgo - DS",4,12
"418","AUEPWVDT14N0HL2SA953room_1497553267163","25813","false","Module2","5",2400,2294.25,16,2400,"false",240,2160,10,"0","true","AUEPWVDT14N0HL2SA953","[objectObject]","[objectObject]",NA,"5","1497554382812","./data//room_1497553267163/memory_Module2_6.3.5.csv","room_1497553267163",5,TRUE,0,1,"29","M","5","B","400","A","AUWP0HJARCIVG25YK4M9","4","4",0,0,0,0,0,0,1,1,1,1,1,1,1,3,1,1,1,1,1,1,0,"false",2,3,1,"CESS Online Panel Stgo - DS",4,12
"419","AUEPWVDT14N0HL2SA953room_1497553267163","14083","false","Module2","10",2400,2298.125,16,2400,"false",240,2160,10,"0","true","AUEPWVDT14N0HL2SA953","[objectObject]","[objectObject]",NA,"10","1497554865111","./data//room_1497553267163/memory_Module2_6.3.10.csv","room_1497553267163",10,TRUE,0,1,"29","M","5","B","400","A","AUWP0HJARCIVG25YK4M9","4","4",0,0,0,0,0,0,1,1,1,1,1,1,1,3,1,1,1,1,1,1,0,"false",2,3,1,"CESS Online Panel Stgo - DS",4,12
"420","AUFKLOWR63CSTVNM0AYDroom_1498785051451","4491","false","Module2","2",1500,1546.66666666667,10,350,"false",35,1465,10,"0","true","AUFKLOWR63CSTVNM0AYD","[objectObject]","[objectObject]",NA,"2","1498786869967","./data//room_1498785051451/memory_Module2_6.3.2.csv","room_1498785051451",2,FALSE,1,0.233333333333333,"30",NA,"8","B","300","A","AUCKU05JXQIYL3WTFR1S","1","1",1,1,1,1,0,0,0,0,0,0,3,1,3,3,2,1,1,1,1,1,0,"false",2,3,0.233333333333333,"CESS Online Panel Stgo - DS",4,17
"421","AUFKLOWR63CSTVNM0AYDroom_1498785051451","21421","false","Module2","10",1350,1406.66666666667,9,350,"false",35,1315,10,"0","true","AUFKLOWR63CSTVNM0AYD","[objectObject]","[objectObject]",NA,"10","1498787592898","./data//room_1498785051451/memory_Module2_6.3.10.csv","room_1498785051451",10,FALSE,1,0.259259259259259,"30",NA,"8","B","300","A","AUCKU05JXQIYL3WTFR1S","1","1",1,1,1,1,0,0,0,0,0,0,3,1,3,3,2,1,1,1,1,1,0,"false",2,3,0.259259259259259,"CESS Online Panel Stgo - DS",4,17
"422","AUFKLOWR63CSTVNM0AYDroom_1498785051451","1693","false","Module2","8",1950,2006.66666666667,13,350,"false",35,1915,10,"0","true","AUFKLOWR63CSTVNM0AYD","[objectObject]","[objectObject]",NA,"8","1498787417374","./data//room_1498785051451/memory_Module2_6.3.8.csv","room_1498785051451",8,FALSE,1,0.179487179487179,"30",NA,"8","B","300","A","AUCKU05JXQIYL3WTFR1S","1","1",1,1,1,1,0,0,0,0,0,0,3,1,3,3,2,1,1,1,1,1,0,"false",2,3,0.179487179487179,"CESS Online Panel Stgo - DS",4,17
"423","AUFKLOWR63CSTVNM0AYDroom_1498785051451","1194","false","Module2","5",1650,1676.66666666667,11,350,"false",35,1615,10,"0","true","AUFKLOWR63CSTVNM0AYD","[objectObject]","[objectObject]",NA,"5","1498787157549","./data//room_1498785051451/memory_Module2_6.3.5.csv","room_1498785051451",5,FALSE,1,0.212121212121212,"30",NA,"8","B","300","A","AUCKU05JXQIYL3WTFR1S","1","1",1,1,1,1,0,0,0,0,0,0,3,1,3,3,2,1,1,1,1,1,0,"false",2,3,0.212121212121212,"CESS Online Panel Stgo - DS",4,17
"424","AUFKLOWR63CSTVNM0AYDroom_1498785051451","1585","false","Module2","6",1650,1696.66666666667,11,350,"false",35,1615,10,"0","true","AUFKLOWR63CSTVNM0AYD","[objectObject]","[objectObject]",NA,"6","1498787242545","./data//room_1498785051451/memory_Module2_6.3.6.csv","room_1498785051451",6,FALSE,1,0.212121212121212,"30",NA,"8","B","300","A","AUCKU05JXQIYL3WTFR1S","1","1",1,1,1,1,0,0,0,0,0,0,3,1,3,3,2,1,1,1,1,1,0,"false",2,3,0.212121212121212,"CESS Online Panel Stgo - DS",4,17
"425","AUFKLOWR63CSTVNM0AYDroom_1498785051451","12406","false","Module2","4",1500,1551.66666666667,10,350,"false",35,1465,10,"0","true","AUFKLOWR63CSTVNM0AYD","[objectObject]","[objectObject]",NA,"4","1498787067636","./data//room_1498785051451/memory_Module2_6.3.4.csv","room_1498785051451",4,FALSE,1,0.233333333333333,"30",NA,"8","B","300","A","AUCKU05JXQIYL3WTFR1S","1","1",1,1,1,1,0,0,0,0,0,0,3,1,3,3,2,1,1,1,1,1,0,"false",2,3,0.233333333333333,"CESS Online Panel Stgo - DS",4,17
"426","AUFKLOWR63CSTVNM0AYDroom_1498785051451","1941","false","Module2","7",2100,2103.33333333333,14,1000,"false",100,2000,10,"0","true","AUFKLOWR63CSTVNM0AYD","[objectObject]","[objectObject]",NA,"7","1498787337509","./data//room_1498785051451/memory_Module2_6.3.7.csv","room_1498785051451",7,FALSE,1,0.476190476190476,"30",NA,"8","B","300","A","AUCKU05JXQIYL3WTFR1S","1","1",1,1,1,1,0,0,0,0,0,0,3,1,3,3,2,1,1,1,1,1,0,"false",2,3,0.476190476190476,"CESS Online Panel Stgo - DS",4,17
"427","AUFKLOWR63CSTVNM0AYDroom_1498785051451","9360","false","Module2","1",1350,1381.66666666667,9,350,"false",35,1315,10,"0","true","AUFKLOWR63CSTVNM0AYD","[objectObject]","[objectObject]",NA,"1","1498786772728","./data//room_1498785051451/memory_Module2_6.3.1.csv","room_1498785051451",1,FALSE,1,0.259259259259259,"30",NA,"8","B","300","A","AUCKU05JXQIYL3WTFR1S","1","1",1,1,1,1,0,0,0,0,0,0,3,1,3,3,2,1,1,1,1,1,0,"false",2,3,0.259259259259259,"CESS Online Panel Stgo - DS",4,17
"428","AUFKLOWR63CSTVNM0AYDroom_1498785051451","1818","false","Module2","3",1200,1261.66666666667,8,200,"false",20,1180,10,"0","true","AUFKLOWR63CSTVNM0AYD","[objectObject]","[objectObject]",NA,"3","1498786962750","./data//room_1498785051451/memory_Module2_6.3.3.csv","room_1498785051451",3,FALSE,1,0.166666666666667,"30",NA,"8","B","300","A","AUCKU05JXQIYL3WTFR1S","1","1",1,1,1,1,0,0,0,0,0,0,3,1,3,3,2,1,1,1,1,1,0,"false",2,3,0.166666666666667,"CESS Online Panel Stgo - DS",4,17
"429","AUFKLOWR63CSTVNM0AYDroom_1498785051451","1228","false","Module2","9",1950,2030,13,0,"false",0,1950,10,"0","true","AUFKLOWR63CSTVNM0AYD","[objectObject]","[objectObject]",NA,"9","1498787495414","./data//room_1498785051451/memory_Module2_6.3.9.csv","room_1498785051451",9,FALSE,1,0,"30",NA,"8","B","300","A","AUCKU05JXQIYL3WTFR1S","1","1",1,1,1,1,0,0,0,0,0,0,3,1,3,3,2,1,1,1,1,1,0,"false",2,3,0,"CESS Online Panel Stgo - DS",4,17
"430","AUGHAN2WEXQT8695F3ZSroom_1498850915745","13515","false","Module2","4",1650,1621.95,11,1237,"false",371.1,1278.9,30,"0","true","AUGHAN2WEXQT8695F3ZS","[objectObject]","[objectObject]",NA,"4","1498852124062","./data//room_1498850915745/memory_Module2_6.3.4.csv","room_1498850915745",4,FALSE,1,0.74969696969697,"30",NA,"3","A","250","B","AU2ZVFNIW7O9TRMXSPAJ","2","2",1,0,1,1,1,0,1,1,0,1,3,1,2,2,1,1,1,1,1,1,0,"false",2,1,0.74969696969697,"CESS Online Panel Stgo - DS",7,14
"431","AUGHAN2WEXQT8695F3ZSroom_1498850915745","10269","false","Module2","5",1500,1575,10,150,"false",45,1455,30,"0","true","AUGHAN2WEXQT8695F3ZS","[objectObject]","[objectObject]",NA,"5","1498852347842","./data//room_1498850915745/memory_Module2_6.3.5.csv","room_1498850915745",5,FALSE,1,0.1,"30",NA,"3","A","250","B","AU2ZVFNIW7O9TRMXSPAJ","2","2",1,0,1,1,1,0,1,1,0,1,3,1,2,2,1,1,1,1,1,1,0,"false",2,1,0.1,"CESS Online Panel Stgo - DS",7,14
"432","AUGHAN2WEXQT8695F3ZSroom_1498850915745","11863","false","Module2","10",1500,1700,10,0,"false",0,1500,30,"0","true","AUGHAN2WEXQT8695F3ZS","[objectObject]","[objectObject]",NA,"10","1498852825020","./data//room_1498850915745/memory_Module2_6.3.10.csv","room_1498850915745",10,FALSE,1,0,"30",NA,"3","A","250","B","AU2ZVFNIW7O9TRMXSPAJ","2","2",1,0,1,1,1,0,1,1,0,1,3,1,2,2,1,1,1,1,1,1,0,"false",2,1,0,"CESS Online Panel Stgo - DS",7,14
"433","AUGHAN2WEXQT8695F3ZSroom_1498850915745","7170","false","Module2","8",1650,1611,11,495,"false",148.5,1501.5,30,"0","true","AUGHAN2WEXQT8695F3ZS","[objectObject]","[objectObject]",NA,"8","1498852643919","./data//room_1498850915745/memory_Module2_6.3.8.csv","room_1498850915745",8,FALSE,1,0.3,"30",NA,"3","A","250","B","AU2ZVFNIW7O9TRMXSPAJ","2","2",1,0,1,1,1,0,1,1,0,1,3,1,2,2,1,1,1,1,1,1,0,"false",2,1,0.3,"CESS Online Panel Stgo - DS",7,14
"434","AUGHAN2WEXQT8695F3ZSroom_1498850915745","5226","false","Module2","7",1650,1801,11,495,"false",148.5,1501.5,30,"0","true","AUGHAN2WEXQT8695F3ZS","[objectObject]","[objectObject]",NA,"7","1498852544099","./data//room_1498850915745/memory_Module2_6.3.7.csv","room_1498850915745",7,FALSE,1,0.3,"30",NA,"3","A","250","B","AU2ZVFNIW7O9TRMXSPAJ","2","2",1,0,1,1,1,0,1,1,0,1,3,1,2,2,1,1,1,1,1,1,0,"false",2,1,0.3,"CESS Online Panel Stgo - DS",7,14
"435","AUGHAN2WEXQT8695F3ZSroom_1498850915745","5480","false","Module2","9",1650,1782.6,11,412,"false",123.6,1526.4,30,"0","true","AUGHAN2WEXQT8695F3ZS","[objectObject]","[objectObject]",NA,"9","1498852743413","./data//room_1498850915745/memory_Module2_6.3.9.csv","room_1498850915745",9,FALSE,1,0.24969696969697,"30",NA,"3","A","250","B","AU2ZVFNIW7O9TRMXSPAJ","2","2",1,0,1,1,1,0,1,1,0,1,3,1,2,2,1,1,1,1,1,1,0,"false",2,1,0.24969696969697,"CESS Online Panel Stgo - DS",7,14
"436","AUGHAN2WEXQT8695F3ZSroom_1498850915745","8477","false","Module2","1",1350,1414,9,405,"false",121.5,1228.5,30,"0","true","AUGHAN2WEXQT8695F3ZS","[objectObject]","[objectObject]",NA,"1","1498851685382","./data//room_1498850915745/memory_Module2_6.3.1.csv","room_1498850915745",1,FALSE,1,0.3,"30",NA,"3","A","250","B","AU2ZVFNIW7O9TRMXSPAJ","2","2",1,0,1,1,1,0,1,1,0,1,3,1,2,2,1,1,1,1,1,1,0,"false",2,1,0.3,"CESS Online Panel Stgo - DS",7,14
"437","AUGHAN2WEXQT8695F3ZSroom_1498850915745","15260","false","Module2","3",1500,1545,10,600,"false",180,1320,30,"0","true","AUGHAN2WEXQT8695F3ZS","[objectObject]","[objectObject]",NA,"3","1498851985433","./data//room_1498850915745/memory_Module2_6.3.3.csv","room_1498850915745",3,FALSE,1,0.4,"30",NA,"3","A","250","B","AU2ZVFNIW7O9TRMXSPAJ","2","2",1,0,1,1,1,0,1,1,0,1,3,1,2,2,1,1,1,1,1,1,0,"false",2,1,0.4,"CESS Online Panel Stgo - DS",7,14
"438","AUGHAN2WEXQT8695F3ZSroom_1498850915745","12779","false","Module2","2",1350,1409.25,9,405,"false",121.5,1228.5,30,"0","true","AUGHAN2WEXQT8695F3ZS","[objectObject]","[objectObject]",NA,"2","1498851802076","./data//room_1498850915745/memory_Module2_6.3.2.csv","room_1498850915745",2,FALSE,1,0.3,"30",NA,"3","A","250","B","AU2ZVFNIW7O9TRMXSPAJ","2","2",1,0,1,1,1,0,1,1,0,1,3,1,2,2,1,1,1,1,1,1,0,"false",2,1,0.3,"CESS Online Panel Stgo - DS",7,14
"439","AUGHAN2WEXQT8695F3ZSroom_1498850915745","4527","false","Module2","6",1650,1746,11,495,"false",148.5,1501.5,30,"0","true","AUGHAN2WEXQT8695F3ZS","[objectObject]","[objectObject]",NA,"6","1498852443352","./data//room_1498850915745/memory_Module2_6.3.6.csv","room_1498850915745",6,FALSE,1,0.3,"30",NA,"3","A","250","B","AU2ZVFNIW7O9TRMXSPAJ","2","2",1,0,1,1,1,0,1,1,0,1,3,1,2,2,1,1,1,1,1,1,0,"false",2,1,0.3,"CESS Online Panel Stgo - DS",7,14
"440","AUH0N32TA6DGE4SUV1FOroom_1498833782007","4060","false","Module2","6",1950,2115,13,0,"false",0,1950,30,"0","true","AUH0N32TA6DGE4SUV1FO","[objectObject]","[objectObject]",NA,"6","1498836218723","./data//room_1498833782007/memory_Module2_6.3.6.csv","room_1498833782007",6,FALSE,1,0,"23","M","2","B",NA,NA,NA,"5","5",1,1,1,1,1,0,0,0,0,0,1,1,1,3,2,1,1,1,3,1,0,"false",2,1,0,"CESS Online Panel Stgo - DS",5,15
"441","AUH0N32TA6DGE4SUV1FOroom_1498833782007","3216","false","Module2","10",1650,1825,11,0,"false",0,1650,30,"0","true","AUH0N32TA6DGE4SUV1FO","[objectObject]","[objectObject]",NA,"10","1498836606901","./data//room_1498833782007/memory_Module2_6.3.10.csv","room_1498833782007",10,FALSE,1,0,"23","M","2","B",NA,NA,NA,"5","5",1,1,1,1,1,0,0,0,0,0,1,1,1,3,2,1,1,1,3,1,0,"false",2,1,0,"CESS Online Panel Stgo - DS",5,15
"442","AUH0N32TA6DGE4SUV1FOroom_1498833782007","2156","false","Module2","9",1500,1720,10,0,"false",0,1500,30,"0","true","AUH0N32TA6DGE4SUV1FO","[objectObject]","[objectObject]",NA,"9","1498836506380","./data//room_1498833782007/memory_Module2_6.3.9.csv","room_1498833782007",9,FALSE,1,0,"23","M","2","B",NA,NA,NA,"5","5",1,1,1,1,1,0,0,0,0,0,1,1,1,3,2,1,1,1,3,1,0,"false",2,1,0,"CESS Online Panel Stgo - DS",5,15
"443","AUH0N32TA6DGE4SUV1FOroom_1498833782007","8485","false","Module2","5",1650,1785,11,0,"false",0,1650,30,"0","true","AUH0N32TA6DGE4SUV1FO","[objectObject]","[objectObject]",NA,"5","1498836098633","./data//room_1498833782007/memory_Module2_6.3.5.csv","room_1498833782007",5,FALSE,1,0,"23","M","2","B",NA,NA,NA,"5","5",1,1,1,1,1,0,0,0,0,0,1,1,1,3,2,1,1,1,3,1,0,"false",2,1,0,"CESS Online Panel Stgo - DS",5,15
"444","AUH0N32TA6DGE4SUV1FOroom_1498833782007","9106","false","Module2","4",1650,1785,11,0,"false",0,1650,30,"0","true","AUH0N32TA6DGE4SUV1FO","[objectObject]","[objectObject]",NA,"4","1498835978388","./data//room_1498833782007/memory_Module2_6.3.4.csv","room_1498833782007",4,FALSE,1,0,"23","M","2","B",NA,NA,NA,"5","5",1,1,1,1,1,0,0,0,0,0,1,1,1,3,2,1,1,1,3,1,0,"false",2,1,0,"CESS Online Panel Stgo - DS",5,15
"445","AUH0N32TA6DGE4SUV1FOroom_1498833782007","7049","false","Module2","3",300,435,2,0,"false",0,300,30,"0","true","AUH0N32TA6DGE4SUV1FO","[objectObject]","[objectObject]",NA,"3","1498835855064","./data//room_1498833782007/memory_Module2_6.3.3.csv","room_1498833782007",3,FALSE,1,0,"23","M","2","B",NA,NA,NA,"5","5",1,1,1,1,1,0,0,0,0,0,1,1,1,3,2,1,1,1,3,1,0,"false",2,1,0,"CESS Online Panel Stgo - DS",5,15
"446","AUH0N32TA6DGE4SUV1FOroom_1498833782007","3505","false","Module2","7",1800,2220,12,0,"false",0,1800,30,"0","true","AUH0N32TA6DGE4SUV1FO","[objectObject]","[objectObject]",NA,"7","1498836323674","./data//room_1498833782007/memory_Module2_6.3.7.csv","room_1498833782007",7,FALSE,1,0,"23","M","2","B",NA,NA,NA,"5","5",1,1,1,1,1,0,0,0,0,0,1,1,1,3,2,1,1,1,3,1,0,"false",2,1,0,"CESS Online Panel Stgo - DS",5,15
"447","AUH0N32TA6DGE4SUV1FOroom_1498833782007","3593","false","Module2","8",1950,2115.5,13,0,"false",0,1950,30,"0","true","AUH0N32TA6DGE4SUV1FO","[objectObject]","[objectObject]",NA,"8","1498836415002","./data//room_1498833782007/memory_Module2_6.3.8.csv","room_1498833782007",8,FALSE,1,0,"23","M","2","B",NA,NA,NA,"5","5",1,1,1,1,1,0,0,0,0,0,1,1,1,3,2,1,1,1,3,1,0,"false",2,1,0,"CESS Online Panel Stgo - DS",5,15
"448","AUH0N32TA6DGE4SUV1FOroom_1498833782007","15972","false","Module2","2",0,105,0,0,"false",0,0,30,"0","true","AUH0N32TA6DGE4SUV1FO","[objectObject]","[objectObject]",NA,"2","1498835739288","./data//room_1498833782007/memory_Module2_6.3.2.csv","room_1498833782007",2,FALSE,0,NA,"23","M","2","B",NA,NA,NA,"5","5",1,1,1,1,1,0,0,0,0,0,1,1,1,3,2,1,1,1,3,1,0,"false",2,1,NA,"CESS Online Panel Stgo - DS",5,15
"449","AUH4GFEBVOI3D7P2QTYLroom_1497580287411","1989","false","Module2","9",1950,2025,13,100,"false",30,1920,30,"0","true","AUH4GFEBVOI3D7P2QTYL","[objectObject]","[objectObject]",NA,"9","1497581935725","./data//room_1497580287411/memory_Module2_6.3.9.csv","room_1497580287411",9,TRUE,1,0.0512820512820513,"22","M","2","B","500","A","AUB74LVD2P6GCH5JI1YN","4","4",0,0,0,0,0,0,0,1,1,1,4,1,3,3,1,2,1,1,1,3,0,"false",2,1,0.0512820512820513,"CESS Online Panel Stgo - DS",3,20
